TV_PRIMEACCESS,TV_LATEFRINGE,TV_PRIME,TV_DAYTIME,TV_EARLYMORNING,TV_EARLYFRINGE,TV_OVERNIGHT,TOTAL_CONV
0.0,3.0,1.0,2.0,3.0,2.0,0.0,0
2.0,18.0,25.0,7.0,0.0,11.0,0.0,0
1.0,0.0,0.0,8.0,3.0,4.0,2.0,0
0.0,0.0,0.0,3.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.0,0.0,0.0,1.0,5.0,1.0,4.0,0
0.0,0.0,0.0,10.0,0.0,3.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,7.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,4.0,0
0.0,4.0,1.0,0.0,2.0,0.0,0.0,0
0.0,0.0,0.0,1.0,11.0,0.0,0.0,0
0.0,1.49,0.0,2.28,0.81,0.0,0.0,1
2.0,0.0,2.0,1.0,0.0,0.0,0.0,0
0.0,3.0,4.0,0.0,0.0,1.0,0.0,0
0.0,3.0,5.0,9.0,0.0,5.0,0.0,0
1.0,2.0,12.0,1.0,0.0,19.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0
2.0,0.0,0.0,1.0,0.0,8.0,0.0,0
0.0,4.0,5.0,0.0,0.0,3.0,7.0,0
0.0,0.0,0.0,4.0,5.0,0.0,0.0,0
0.0,2.0,1.0,2.0,0.0,3.0,0.0,0
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0
0.0,5.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,4.0,0
2.0,0.0,1.0,5.0,2.0,7.0,0.0,0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,0
0.0,6.0,8.0,0.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
8.0,19.0,51.0,53.0,7.0,52.0,8.0,0
1.0,0.0,2.0,3.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,1.0,0.0,1.0,4.0,0
0.0,0.0,0.0,2.8,0.12,0.08,0.0,1
0.0,17.14,21.14,0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0.0,0.0,3.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,0.0,0.0,1.0,0.0,2.0,0.0,0
1.0,0.0,0.0,1.0,3.0,1.0,0.0,0
0.0,0.0,6.0,5.0,2.0,0.0,0.0,0
0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
2.0,7.0,4.0,3.0,0.0,6.0,1.0,0
0.0,0.24,0.0,0.0,0.0,0.0,7.14,1
8.0,9.0,11.0,6.0,14.0,8.0,11.0,0
3.0,2.0,10.0,3.0,1.0,9.0,0.0,0
0.0,0.0,0.0,11.0,0.0,3.0,0.0,0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,1.0,9.0,0.0,7.0,0.0,0
1.0,1.0,2.0,4.0,0.0,0.0,0.0,0
1.0,6.0,4.0,0.0,0.0,0.0,0.0,0
0.0,5.0,7.0,2.0,1.0,1.0,0.0,0
0.0,2.0,3.0,1.0,0.0,1.0,0.0,0
1.0,1.0,3.0,6.0,1.0,18.0,0.0,0
0.0,0.0,0.0,9.0,2.0,0.0,3.0,0
0.0,1.0,3.0,0.0,0.0,0.0,1.0,0
0.0,4.0,5.0,12.0,1.0,2.0,6.0,0
0.0,1.0,2.0,1.0,0.0,9.0,0.0,0
0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,6.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.49,0.0,0.0,0.0,1
0.0,4.0,7.0,4.0,0.0,3.0,0.0,0
2.0,0.0,0.0,3.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.0,1.0,5.0,1.0,0.0,0.0,0
1.0,1.0,0.0,5.0,0.0,6.0,0.0,0
0.0,0.0,0.0,0.0,9.0,0.0,7.0,0
0.0,1.0,2.0,4.0,0.0,2.0,0.0,0
2.0,0.0,1.0,1.0,2.0,1.0,0.0,0
0.0,0.0,0.0,2.0,0.0,1.0,0.0,0
0.0,0.0,6.0,2.0,0.0,17.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,5.0,0.0,2.0,5.0,0.0,24.0,0
2.0,3.0,6.0,28.0,0.0,31.0,0.0,0
0.0,14.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,8.0,16.0,8.0,0.0,0
0.0,0.0,12.0,1.0,0.0,8.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.0,2.0,11.0,6.0,8.0,15.0,0.0,0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,4.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,1.0,0.0,0
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,1.4,0.0,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,4.0,0.0,3.0,0.0,0
0.0,3.0,0.0,4.0,0.0,3.0,6.0,0
0.0,40.0,7.0,2.0,1.0,3.0,18.0,0
3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
1.0,2.0,3.0,7.0,0.0,1.0,0.0,0
0.0,4.0,1.0,0.0,0.0,4.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,8.0,0.0,0.0,0.0,0.0,6.0,0
0.0,0.0,0.0,0.0,0.0,5.0,2.0,0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,3.0,0.0,8.0,0.0,0
3.0,0.0,1.0,0.0,0.0,0.0,18.0,0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.0,3.0,2.0,0.0,0.0,2.0,0.0,0
0.0,1.17,0.0,1.7,0.0,0.34,0.0,1
2.0,0.0,2.0,3.0,0.0,7.0,0.0,0
0.0,1.0,1.0,0.0,4.0,0.0,19.0,0
1.0,0.0,0.0,10.0,3.0,3.0,0.0,0
0.0,0.0,5.0,2.0,6.0,0.0,3.0,0
1.0,0.0,7.0,0.0,0.0,2.0,0.0,0
0.0,9.0,4.0,5.0,9.0,10.0,2.0,0
0.0,12.0,4.0,4.0,0.0,2.0,1.0,0
1.0,0.0,1.0,1.0,1.0,2.0,0.0,0
2.0,0.0,1.0,5.0,4.0,4.0,0.0,0
0.0,2.0,1.0,0.0,0.0,7.0,3.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.48,0.08,0.0,0.0,1
6.0,4.0,18.0,0.0,0.0,6.0,0.0,0
0.0,0.0,0.0,0.04,0.03,0.0,0.0,1
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0
0.0,1.0,0.0,4.0,4.0,0.0,5.0,0
0.0,2.0,0.0,8.0,14.0,0.0,0.0,0
0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,3.0,4.0,3.0,1.0,1.0,0
0.0,0.0,0.0,4.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.48,0.0,0.0,0.0,1
0.0,2.0,1.0,0.0,0.0,2.0,0.0,0
1.0,14.0,13.0,6.0,0.0,16.0,0.0,0
0.0,3.7,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,2.0,0.0,0
2.0,0.0,0.0,2.0,5.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,4.0,0.0,0.0,0.0,0.0,2.0,0
0.0,11.0,21.0,0.0,0.0,2.0,1.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,13.0,4.0,0.0,0
2.0,5.0,10.0,8.0,20.0,18.0,11.0,0
2.0,12.0,8.0,5.0,2.0,3.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,2.0,1.0,1.0,0.0,0
0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,6.0,1.0,15.0,4.0,0
2.0,0.0,0.0,1.0,0.0,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,9.0,1.0,0.0,0.0,0.0,0
4.0,0.0,3.0,18.0,4.0,24.0,1.0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,6.0,7.0,0.0,0.0,0.0,7.0,0
0.0,0.0,2.0,4.0,0.0,1.0,0.0,0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
2.0,0.0,1.0,7.0,2.0,6.0,2.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,2.0,4.0,7.0,0.0,0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,0
0.24,0.34,0.34,0.0,0.0,0.0,0.34,1
0.0,2.0,0.0,0.0,9.0,0.0,5.0,0
0.0,0.0,0.0,0.12,0.12,0.0,0.0,1
2.0,0.0,4.0,0.0,0.0,2.0,0.0,0
1.0,0.0,1.0,0.0,0.0,5.0,0.0,0
0.0,0.0,0.0,0.0,0.17,0.0,1.0,1
1.0,0.0,0.0,4.0,1.0,0.0,3.0,0
0.0,8.0,0.0,9.0,4.0,0.0,8.0,0
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,2.0,0.0,2.0,3.0,0.0,0
0.0,2.0,1.0,2.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.64,0.08,0.0,0.0,1
6.0,0.0,22.0,2.0,0.0,5.0,0.0,0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
1.0,0.0,2.0,2.0,8.0,15.0,31.0,0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,7.0,2.0,1.0,0.0,0
1.0,0.0,2.0,10.0,1.0,2.0,0.0,0
0.0,0.0,0.0,1.0,4.0,1.0,0.0,0
2.0,8.0,1.0,0.0,4.0,2.0,1.0,0
0.0,0.0,0.0,7.0,0.0,10.0,0.0,0
1.0,0.0,0.0,1.0,0.0,2.0,0.0,0
0.0,0.0,0.0,3.0,33.0,0.0,0.0,0
0.0,0.0,0.0,9.0,1.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,10.0,5.0,0.0,0.0,0.0,0.0,0
1.0,3.0,2.0,1.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,3.0,0.0,0.0,0
2.0,5.0,12.0,2.0,5.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
2.0,0.0,0.0,0.0,0.0,5.0,0.0,0
0.0,6.0,10.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,1.0,1.0,2.0,0.0,0
0.0,4.0,3.0,0.0,0.0,3.0,1.0,0
0.0,3.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,10.0,1.0,0.0,0.0,0
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0
0.0,1.0,3.0,0.0,0.0,0.0,0.0,0
2.0,5.0,14.0,0.0,0.0,2.0,0.0,0
0.0,3.0,0.0,1.0,1.0,0.0,0.0,0
1.0,0.0,0.0,6.0,1.0,3.0,0.0,0
2.0,0.0,1.0,19.0,1.0,7.0,0.0,0
0.0,0.0,0.0,0.0,0.0,10.0,0.0,0
0.0,4.0,3.0,1.0,0.0,0.0,0.0,0
0.0,15.0,0.0,0.0,7.0,0.0,7.0,0
1.0,0.0,1.0,0.0,4.0,0.0,0.0,0
0.0,4.0,4.0,0.0,0.0,5.0,0.0,0
7.0,63.0,33.0,25.0,28.0,28.0,20.0,0
0.0,8.0,5.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
3.44,4.22,9.49,0.0,0.0,1.22,0.49,1
0.0,0.0,0.0,1.0,0.0,2.0,0.0,0
0.0,0.0,5.0,4.0,2.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,1.4,0.0,0.0,0.7,0.0,0.0,1
0.0,0.0,3.0,2.0,0.0,0.0,0.0,0
2.0,32.0,19.0,10.0,1.0,9.0,0.0,0
0.0,0.0,0.0,32.0,20.0,0.0,0.0,0
0.0,0.0,2.0,7.0,3.0,1.0,0.0,0
2.0,0.0,0.0,2.0,3.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,7.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0.0,0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,40.0,9.0,6.0,0.0,0
0.0,4.0,2.0,0.0,0.0,0.0,0.0,0
3.0,8.0,4.0,1.0,0.0,5.0,1.0,0
0.0,6.0,0.0,0.0,3.0,0.0,0.0,0
0.0,0.0,8.0,5.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,2.0,0.0,0.0,0
0.0,0.5,0.0,0.0,0.25,0.0,0.0,1
0.0,0.0,0.0,2.0,0.0,5.0,0.0,0
0.0,0.0,4.0,1.0,0.0,0.0,0.0,0
1.0,0.0,0.0,2.0,0.0,5.0,0.0,0
0.0,0.34,0.0,2.3,1.89,0.0,0.7,1
0.0,4.0,0.0,26.0,15.0,6.0,0.0,0
0.0,1.0,0.0,0.0,14.0,0.0,0.0,0
0.0,3.0,2.0,6.0,4.0,1.0,5.0,0
0.0,1.0,6.0,6.0,0.0,4.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,2.0,1.0,0.0,0.0,8.0,0.0,0
0.0,8.0,0.0,0.0,2.0,0.0,27.0,0
0.0,4.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
0.0,8.0,0.0,2.0,0.0,1.0,0.0,0
0.0,0.0,0.0,6.0,2.0,1.0,0.0,0
0.0,1.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.48,0.0,0.0,1
0.0,1.02,0.0,0.0,0.0,0.0,0.0,1
0.0,0.73,1.49,0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,2.0,0.0,2.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2.0,9.0,8.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,6.87,7.7,0.7,2.1,1
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,4.0,11.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,5.0,0.0,1.0,0.0,0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,0
0.0,2.0,2.0,2.0,0.0,3.0,2.0,0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,2.0,2.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.0,3.0,0.0,2.0,0
2.0,2.0,8.0,4.0,0.0,1.0,0.0,0
1.0,0.0,6.0,1.0,0.0,1.0,0.0,0
0.0,0.0,4.0,2.0,2.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,3.0,1.0,1.0,0.0,3.0,0.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0.0,0
0.0,2.0,1.0,0.0,0.0,1.0,4.0,0
3.0,0.0,1.0,2.0,0.0,4.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,8.0,11.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,0
0.0,5.0,0.0,8.0,1.0,5.0,0.0,0
0.0,0.0,9.0,20.0,0.0,2.0,0.0,0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
3.0,4.0,5.0,15.0,2.0,11.0,4.0,0
0.0,0.0,0.0,0.7,0.0,0.0,0.0,2
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,1.0,1.0,0.0,4.0,0.0,0
0.0,0.0,2.0,0.0,2.0,0.0,0.0,0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,13.0,0.0,0
1.0,7.0,7.0,11.0,13.0,8.0,2.0,0
2.0,0.0,8.0,1.0,0.0,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2.0,2.0,0.0,2.0,0.0,0
0.0,1.0,3.0,4.0,0.0,4.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,4.0,0.0,2.0,0.0,4.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,9.0,3.0,3.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,20.0,4.0,0.0,0.0,0
1.0,2.0,3.0,8.0,4.0,1.0,0.0,0
1.0,0.0,1.0,4.0,1.0,5.0,0.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,0.0,1.0,5.0,1.0,0.0,0.0,0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0,1.0,3.0,0.0,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.12,1
0.0,0.0,2.0,0.0,0.0,2.0,0.0,0
0.0,0.0,3.0,6.0,2.0,3.0,0.0,0
0.0,1.0,2.0,3.0,0.0,2.0,0.0,0
0.0,6.0,0.0,0.0,1.0,1.0,4.0,0
0.0,0.0,2.0,2.0,0.0,4.0,0.0,0
0.0,0.0,1.0,1.36,0.12,1.7,0.0,1
2.0,18.0,21.0,10.0,5.0,19.0,29.0,0
2.0,0.0,6.0,2.0,0.0,0.0,0.0,0
5.0,2.0,4.0,9.0,1.0,10.0,0.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,1.0,5.0,4.0,0.0,0.0,0.0,0
2.0,0.0,1.0,0.0,0.0,6.0,0.0,0
0.0,20.0,33.0,0.0,5.0,0.0,0.0,0
0.0,8.0,0.0,0.0,0.0,2.0,0.0,0
2.0,4.0,14.0,2.0,0.0,8.0,0.0,0
1.0,9.0,3.0,1.0,9.0,3.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,4.0,0
1.0,0.0,0.0,5.0,0.0,6.0,0.0,0
0.0,3.0,9.0,1.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,1.33,0.0,0.0,0.0,1
3.0,0.0,0.0,11.0,2.0,13.0,0.0,0
2.0,0.0,3.0,5.0,4.0,2.0,0.0,0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,4.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.98,0.0,1
0.0,0.0,0.0,1.0,0.0,2.0,1.0,0
0.0,0.0,2.0,2.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
2.0,6.0,0.0,2.0,0.0,0.0,0.0,0
0.0,2.0,5.0,0.0,0.0,0.0,0.0,0
6.0,0.0,9.0,10.0,0.0,22.0,0.0,0
0.0,0.0,3.0,6.0,0.0,5.0,0.0,0
1.0,0.0,5.0,5.0,4.0,10.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,6.0,1.0,0.0,0.0,0.0,1.0,0
0.0,2.0,4.0,1.0,0.0,2.0,0.0,0
7.0,0.0,5.0,0.0,2.0,6.0,12.0,0
0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
0.0,1.0,12.0,0.0,0.0,0.0,0.0,0
0.0,3.0,4.0,0.0,0.0,0.0,0.0,0
1.0,0.0,5.0,8.0,0.0,9.0,0.0,0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,0
0.0,5.0,0.0,4.0,3.0,1.0,1.0,0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,10.0,5.0,1.0,1.0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,5.0,1.0,7.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,12.0,0.0,0.0,0.0,0.0,10.0,0
0.0,12.0,0.0,14.0,40.0,1.0,13.0,0
0.0,0.0,0.0,1.0,0.0,2.0,0.0,0
0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
0.0,7.0,1.0,0.0,4.0,8.0,3.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2.0,4.0,1.0,3.0,6.0,2.0,0.0,0
2.0,0.0,0.0,14.0,3.0,13.0,0.0,0
0.0,1.0,4.0,6.0,2.0,11.0,0.0,0
2.0,0.0,2.0,3.0,0.0,5.0,0.0,0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,0
8.0,6.0,30.0,7.0,11.0,39.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.0,0.0,19.0,5.0,1.0,7.0,0.0,0
0.0,3.0,0.0,8.0,0.0,2.0,0.0,0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,7.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,3.0,2.0,0.0,1.0,0.0,0
0.0,15.0,13.0,14.0,3.0,4.0,2.0,0
4.0,16.0,10.0,0.0,0.0,1.0,2.0,0
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0
0.0,16.0,4.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,4.0,0.0,6.0,0.0,0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0
3.0,8.0,21.0,13.0,0.0,5.0,1.0,0
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0
0.0,1.0,2.0,7.0,1.0,6.0,2.0,0
1.0,5.0,2.0,3.0,2.0,5.0,5.0,0
0.0,10.0,0.0,0.0,4.0,0.0,0.0,0
0.0,3.0,0.0,2.0,3.0,1.0,2.0,0
0.0,0.0,0.0,3.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,3.0,3.0,0.0,0.0,0.0,0
0.0,3.0,4.0,0.0,0.0,0.0,0.0,0
11.0,21.0,42.0,29.0,15.0,45.0,21.0,0
1.0,3.0,2.0,1.0,1.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,11.0,0.0,0.0,0.0,0.0,2.0,0
1.0,0.0,1.0,2.0,0.0,0.0,0.0,0
0.0,5.0,10.0,4.0,0.0,4.0,4.0,0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
3.0,9.0,7.0,6.0,2.0,9.0,2.0,0
3.0,0.0,4.0,0.0,0.0,6.0,0.0,0
1.0,1.0,0.0,21.0,6.0,7.0,0.0,0
0.0,0.0,0.0,9.0,0.0,0.0,0.0,0
2.0,3.0,4.0,5.0,0.0,1.0,1.0,0
0.0,3.0,1.0,0.0,0.0,0.0,1.0,0
3.0,4.0,3.0,31.0,2.0,12.0,4.0,0
2.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1.0,0.0,1.0,1.0,0.0,2.0,1.0,0
0.0,0.0,0.0,3.0,0.0,1.0,0.0,0
0.0,0.0,0.0,5.0,2.0,2.0,0.0,0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
1.19,0.0,0.0,13.41,1.19,1.61,0.0,1
0.0,0.0,0.0,6.0,2.0,1.0,0.0,0
0.0,0.0,0.0,1.0,4.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
1.0,0.0,0.0,3.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.17,0.0,0.0,0.0,1
2.0,18.0,10.0,8.0,23.0,3.0,13.0,0
3.0,0.0,0.0,1.0,0.0,7.0,0.0,0
0.0,0.0,2.0,2.0,0.0,0.0,0.0,0
0.0,3.0,2.0,0.0,2.0,2.0,3.0,0
0.0,5.0,3.0,0.0,3.0,2.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.0,6.0,4.0,8.0,5.0,4.0,0.0,0
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,2.0,2.0,7.0,3.0,0.0,0.0,0
0.0,14.0,1.0,9.0,17.0,3.0,8.0,0
0.0,0.0,0.0,13.0,12.0,0.0,0.0,0
1.0,0.0,1.0,4.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,7.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,5.0,0.0,4.0,0.0,0
1.0,1.0,0.0,5.0,7.0,1.0,1.0,0
1.0,0.0,3.0,1.0,0.0,1.0,0.0,0
0.0,5.0,2.0,6.0,3.0,1.0,16.0,0
0.0,2.0,1.0,1.0,0.0,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,3.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
